Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Cellular Component Biogenesis (GO:0044087)	2/37	8.942428e-02	1.669930e-01	0	0	4.183537e+00	1.010058e+01	NRG1;GFAP
GO_Biological_Process_2023	Negative Regulation Of Protein Modification Process (GO:0031400)	3/78	8.944131e-02	1.669930e-01	0	0	2.933433e+00	7.081813e+00	GSK3B;PRNP;TGFB1
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	4/125	9.031097e-02	1.669930e-01	0	0	2.427709e+00	5.837418e+00	APP;IL1B;BCL2;IL6R
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	6/228	9.063035e-02	1.669930e-01	0	0	1.989495e+00	4.776711e+00	APP;NGFR;IL1A;IL1B;BCL2;AKT1
GO_Biological_Process_2023	Chromatin Remodeling (GO:0006338)	6/228	9.063035e-02	1.669930e-01	0	0	1.989495e+00	4.776711e+00	PER2;HDAC5;GPX1;MTHFR;ESR1;HDAC6
GO_Biological_Process_2023	Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GFAP
GO_Biological_Process_2023	Regulation Of Collateral Sprouting (GO:0048670)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	NGF
GO_Biological_Process_2023	Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	CALM2
GO_Biological_Process_2023	DNA Dealkylation (GO:0035510)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	FTO
GO_Biological_Process_2023	DNA Dealkylation Involved In DNA Repair (GO:0006307)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	FTO
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TGFB1
GO_Biological_Process_2023	Regulation Of Extent Of Cell Growth (GO:0061387)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GSK3B
GO_Biological_Process_2023	Notch Receptor Processing (GO:0007220)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	PSEN1
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TGFB1
GO_Biological_Process_2023	Regulation Of Nitric Oxide Metabolic Process (GO:0080164)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	RAC1
GO_Biological_Process_2023	Regulation Of Protein Localization To Cilium (GO:1903564)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GSK3B
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleolus (GO:1904749)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GLUL
GO_Biological_Process_2023	Cellular Biogenic Amine Catabolic Process (GO:0042402)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	COMT
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Fiber Development (GO:0048742)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	HDAC9
GO_Biological_Process_2023	Cellular Response To Angiotensin (GO:1904385)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	CAMK2A
GO_Biological_Process_2023	Cellular Response To Epinephrine Stimulus (GO:0071872)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	PDE4B
GO_Biological_Process_2023	Cellular Response To Interleukin-2 (GO:0071352)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	STAT3
GO_Biological_Process_2023	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Hypoxia (GO:0061418)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	VEGFA
GO_Biological_Process_2023	Cellular Response To Nitric Oxide (GO:0071732)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	MTR
GO_Biological_Process_2023	Regulation Of Triglyceride Metabolic Process (GO:0090207)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GNB3
GO_Biological_Process_2023	Cellular Response To Reactive Nitrogen Species (GO:1902170)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	MTR
GO_Biological_Process_2023	Regulation Of Vascular Wound Healing (GO:0061043)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TNF
GO_Biological_Process_2023	Response To Auditory Stimulus (GO:0010996)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	DCANP1
GO_Biological_Process_2023	Response To Epinephrine (GO:0071871)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	PDE4B
GO_Biological_Process_2023	Coronary Vasculature Morphogenesis (GO:0060977)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	VEGFA
GO_Biological_Process_2023	Dendritic Spine Maintenance (GO:0097062)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	PRNP
GO_Biological_Process_2023	Sulfur Amino Acid Transport (GO:0000101)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	SLC1A1
GO_Biological_Process_2023	Foam Cell Differentiation (GO:0090077)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TGFB1
GO_Biological_Process_2023	Terpenoid Metabolic Process (GO:0006721)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	CYP2C19
GO_Biological_Process_2023	Thyroid Hormone Transport (GO:0070327)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	SLCO1C1
GO_Biological_Process_2023	Tryptophan Catabolic Process (GO:0006569)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IDO1
GO_Biological_Process_2023	Tryptophan Metabolic Process (GO:0006568)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IDO1
GO_Biological_Process_2023	Growth Hormone Receptor Signaling Pathway Via JAK-STAT (GO:0060397)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	STAT3
GO_Biological_Process_2023	Ventricular Trabecula Myocardium Morphogenesis (GO:0003222)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	NRG1
GO_Biological_Process_2023	Hepoxilin Biosynthetic Process (GO:0051122)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GSTM1
GO_Biological_Process_2023	Hepoxilin Metabolic Process (GO:0051121)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GSTM1
GO_Biological_Process_2023	Histone H2A K63-linked Deubiquitination (GO:0070537)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	BRCA1
GO_Biological_Process_2023	Inhibitory Postsynaptic Potential (GO:0060080)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	DRD4
GO_Biological_Process_2023	Interleukin-2-Mediated Signaling Pathway (GO:0038110)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	STAT3
GO_Biological_Process_2023	Intermediate Filament Bundle Assembly (GO:0045110)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	NEFM
GO_Biological_Process_2023	Lactate Metabolic Process (GO:0006089)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	PER2
GO_Biological_Process_2023	Lens Fiber Cell Development (GO:0070307)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	ATF4
GO_Biological_Process_2023	Leukocyte Aggregation (GO:0070486)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IL1B
GO_Biological_Process_2023	Lipoxygenase Pathway (GO:0019372)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GPX1
GO_Biological_Process_2023	Myeloid Leukocyte Mediated Immunity (GO:0002444)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IL6
GO_Biological_Process_2023	Negative Regulation Of DNA-templated DNA Replication (GO:2000104)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TIMELESS
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Clearance (GO:1900222)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TNF
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Oxidation (GO:0046322)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	AKT1
GO_Biological_Process_2023	Negative Regulation Of Glial Cell Apoptotic Process (GO:0034351)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	PRKCI
GO_Biological_Process_2023	Negative Regulation Of Glucose Import (GO:0046325)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	LEP
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response To Wounding (GO:0106015)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	STAT3
GO_Biological_Process_2023	Negative Regulation Of Keratinocyte Proliferation (GO:0010839)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	FGFR2
GO_Biological_Process_2023	Negative Regulation Of Mitochondrial Fusion (GO:0010637)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	SLC18A1
GO_Biological_Process_2023	Negative Regulation Of Osteoblast Proliferation (GO:0033689)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	SFRP1
GO_Biological_Process_2023	Neurotransmitter Receptor Diffusion Trapping (GO:0099628)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	DLG4
GO_Biological_Process_2023	Plasma Membrane Phospholipid Scrambling (GO:0017121)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	P2RX7
GO_Biological_Process_2023	Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IL6
GO_Biological_Process_2023	Positive Regulation Of Aspartic-Type Peptidase Activity (GO:1905247)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	GRN
GO_Biological_Process_2023	Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	VEGFA
GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Disassembly (GO:0090091)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IL6
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Migration (GO:0010763)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TGFB1
GO_Biological_Process_2023	Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	CDKN2A
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IL18
GO_Biological_Process_2023	Positive Regulation Of Oligodendrocyte Differentiation (GO:0048714)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TNFRSF1B
GO_Biological_Process_2023	Positive Regulation Of Plasminogen Activation (GO:0010756)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	S100A10
GO_Biological_Process_2023	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	CALM2
GO_Biological_Process_2023	Positive Regulation Of Synaptic Transmission, GABAergic (GO:0032230)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	NPS
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	VEGFA
GO_Biological_Process_2023	Postsynaptic Density Organization (GO:0097106)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	NRXN1
GO_Biological_Process_2023	Postsynaptic Membrane Assembly (GO:0097104)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	NRXN1
GO_Biological_Process_2023	Postsynaptic Neurotransmitter Receptor Diffusion Trapping (GO:0098970)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	DLG4
GO_Biological_Process_2023	Purine-Containing Compound Metabolic Process (GO:0072521)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	TTR
GO_Biological_Process_2023	Pyrimidine Nucleobase Catabolic Process (GO:0006208)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	DPYSL2
GO_Biological_Process_2023	Regulation Of T-helper 2 Cell Differentiation (GO:0045628)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	IL18
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction (GO:0098909)	1/7	9.109306e-02	1.669930e-01	0	0	1.217469e+01	2.916902e+01	ATP2A2
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	7/283	9.127885e-02	1.672134e-01	0	0	1.868838e+00	4.473692e+00	APP;GRIN2A;RELN;STAT3;S100B;GRIN2B;NPAS2
GO_Biological_Process_2023	Positive Regulation Of Catabolic Process (GO:0009896)	3/79	9.208633e-02	1.685715e-01	0	0	2.894688e+00	6.903914e+00	GSK3B;IL1B;TNF
GO_Biological_Process_2023	Regulation Of Protein Import Into Nucleus (GO:0042306)	2/38	9.357932e-02	1.709364e-01	0	0	4.067121e+00	9.634790e+00	TGFB1;PSEN1
GO_Biological_Process_2023	Response To Peptide (GO:1901652)	2/38	9.357932e-02	1.709364e-01	0	0	4.067121e+00	9.634790e+00	PRNP;STAT3
GO_Biological_Process_2023	Membrane Assembly (GO:0071709)	2/38	9.357932e-02	1.709364e-01	0	0	4.067121e+00	9.634790e+00	NRXN1;S100A10
GO_Biological_Process_2023	Regulation Of Cytokinesis (GO:0032465)	3/80	9.476354e-02	1.728520e-01	0	0	2.856949e+00	6.732030e+00	DRD2;DRD3;CALM2
GO_Biological_Process_2023	Wound Healing (GO:0042060)	3/80	9.476354e-02	1.728520e-01	0	0	2.856949e+00	6.732030e+00	NRG1;IGF1;HPSE
GO_Biological_Process_2023	Anterograde Axonal Transport (GO:0008089)	2/39	9.778915e-02	1.779888e-01	0	0	3.956998e+00	9.199789e+00	DTNBP1;SOD1
GO_Biological_Process_2023	Heterochromatin Organization (GO:0070828)	2/39	9.778915e-02	1.779888e-01	0	0	3.956998e+00	9.199789e+00	HDAC5;MTHFR
GO_Biological_Process_2023	Positive Regulation Of Cytokinesis (GO:0032467)	2/39	9.778915e-02	1.779888e-01	0	0	3.956998e+00	9.199789e+00	DRD2;DRD3
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	4/130	1.006368e-01	1.808664e-01	0	0	2.330777e+00	5.352016e+00	TGFB1;STAT3;ARRB2;MAPK3
GO_Biological_Process_2023	DNA Repair (GO:0006281)	7/291	1.018691e-01	1.808664e-01	0	0	1.815448e+00	4.146604e+00	FTO;ATXN3;MC1R;MRE11;CHRNA4;TIMELESS;BRCA1
GO_Biological_Process_2023	Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	GSK3B;STMN1
GO_Biological_Process_2023	Regulation Of Microtubule Polymerization (GO:0031113)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	STMN1;RAC1
GO_Biological_Process_2023	Regulation Of Small Molecule Metabolic Process (GO:0062012)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	GNB3;RORA
GO_Biological_Process_2023	Cellular Response To Heat (GO:0034605)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	ATXN3;IL1A
GO_Biological_Process_2023	Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	PRKCI;DLG4
GO_Biological_Process_2023	Water-Soluble Vitamin Metabolic Process (GO:0006767)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	MMAB;MTR
GO_Biological_Process_2023	Positive Regulation Of Insulin Secretion (GO:0032024)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	TRH;ADCY8
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	LIF;TNF
GO_Biological_Process_2023	Positive Regulation Of Wound Healing (GO:0090303)	2/40	1.020515e-01	1.808664e-01	0	0	3.852671e+00	8.792863e+00	HPSE;ADRA2A
GO_Biological_Process_2023	AMP Biosynthetic Process (GO:0006167)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	APRT
GO_Biological_Process_2023	Regulation Of Defense Response To Bacterium (GO:1900424)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	GRN
GO_Biological_Process_2023	Regulation Of Fibroblast Apoptotic Process (GO:2000269)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	SFRP1
GO_Biological_Process_2023	Regulation Of Generation Of Precursor Metabolites And Energy (GO:0043467)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	NOS2
GO_Biological_Process_2023	Schwann Cell Development (GO:0014044)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	ARHGEF10
GO_Biological_Process_2023	Regulation Of Interleukin-23 Production (GO:0032667)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	RAC1
GO_Biological_Process_2023	Acid Secretion (GO:0046717)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	DRD3
GO_Biological_Process_2023	Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	TGFB1
GO_Biological_Process_2023	Amyloid-Beta Formation (GO:0034205)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	PSEN1
GO_Biological_Process_2023	Androgen Biosynthetic Process (GO:0006702)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	SRD5A1
GO_Biological_Process_2023	Angiotensin Maturation (GO:0002003)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	REN
GO_Biological_Process_2023	Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	DUSP1
GO_Biological_Process_2023	Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	LIF
GO_Biological_Process_2023	Regulation Of Podosome Assembly (GO:0071801)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	TNF
GO_Biological_Process_2023	Cardioblast Differentiation (GO:0010002)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	NRG1
GO_Biological_Process_2023	Cellular Response To Hydroxyurea (GO:0072711)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	TIMELESS
GO_Biological_Process_2023	Cyclooxygenase Pathway (GO:0019371)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	PTGS2
GO_Biological_Process_2023	Response To Misfolded Protein (GO:0051788)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	HDAC6
GO_Biological_Process_2023	Response To Vitamin D (GO:0033280)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	SFRP1
GO_Biological_Process_2023	Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	RAC1
GO_Biological_Process_2023	Tetrahydrofolate Interconversion (GO:0035999)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	MTHFR
GO_Biological_Process_2023	Glucan Metabolic Process (GO:0044042)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	GSK3B
GO_Biological_Process_2023	Tyrosine Phosphorylation Of STAT Protein (GO:0007260)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	LEP
GO_Biological_Process_2023	Hyaluronan Catabolic Process (GO:0030214)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	TGFB1
GO_Biological_Process_2023	Kynurenine Metabolic Process (GO:0070189)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	IDO1
GO_Biological_Process_2023	Negative Regulation Of cAMP-mediated Signaling (GO:0043951)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	PDE4D
GO_Biological_Process_2023	Negative Regulation Of Glial Cell Differentiation (GO:0045686)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	DRD3
GO_Biological_Process_2023	Negative Regulation Of Lipase Activity (GO:0060192)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	HDAC9
GO_Biological_Process_2023	Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	APP
GO_Biological_Process_2023	Negative Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002701)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	TNF
GO_Biological_Process_2023	Negative Regulation Of Systemic Arterial Blood Pressure (GO:0003085)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	SOD2
GO_Biological_Process_2023	Peripheral Nervous System Axon Ensheathment (GO:0032292)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	ARHGEF10
GO_Biological_Process_2023	Positive Regulation Of NK T Cell Activation (GO:0051135)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	IL18
GO_Biological_Process_2023	Positive Regulation Of Blood Pressure (GO:0045777)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	CARTPT
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903589)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	VEGFA
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	PPP3CC
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	P2RX7
GO_Biological_Process_2023	Positive Regulation Of Dendritic Spine Morphogenesis (GO:0061003)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	RELN
GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Assembly (GO:1901203)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	TGFB1
GO_Biological_Process_2023	Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	IL1B
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393)	1/8	1.034130e-01	1.808664e-01	0	0	1.043492e+01	2.367709e+01	SOD2
